"","Temperature....Celsius.","Year","Statistics","Country","ISO3"
"500",22.9736,2002," Aug Average"," Japan"," JPN"
"501",19.4329,2002," Sep Average"," Japan"," JPN"
"502",13.6666,2002," Oct Average"," Japan"," JPN"
"503",5.48323,2002," Nov Average"," Japan"," JPN"
"504",1.32932,2002," Dec Average"," Japan"," JPN"
"505",-0.9061,2003," Jan Average"," Japan"," JPN"
"506",0.20077,2003," Feb Average"," Japan"," JPN"
"507",2.89789,2003," Mar Average"," Japan"," JPN"
"508",9.91385,2003," Apr Average"," Japan"," JPN"
"509",14.5104,2003," May Average"," Japan"," JPN"
"510",18.3786,2003," Jun Average"," Japan"," JPN"
"511",19.6173,2003," Jul Average"," Japan"," JPN"
"512",22.2567,2003," Aug Average"," Japan"," JPN"
"513",19.7958,2003," Sep Average"," Japan"," JPN"
"514",13.0704,2003," Oct Average"," Japan"," JPN"
"515",9.43492,2003," Nov Average"," Japan"," JPN"
"516",2.99541,2003," Dec Average"," Japan"," JPN"
"517",-0.2977,2004," Jan Average"," Japan"," JPN"
"518",1.59767,2004," Feb Average"," Japan"," JPN"
"519",3.8902,2004," Mar Average"," Japan"," JPN"
"520",9.90512,2004," Apr Average"," Japan"," JPN"
"521",15.1147,2004," May Average"," Japan"," JPN"
"522",19.287,2004," Jun Average"," Japan"," JPN"
"523",23.4802,2004," Jul Average"," Japan"," JPN"
"524",23.3164,2004," Aug Average"," Japan"," JPN"
"525",20.4286,2004," Sep Average"," Japan"," JPN"
"526",13.7562,2004," Oct Average"," Japan"," JPN"
"527",9.54967,2004," Nov Average"," Japan"," JPN"
"528",3.47751,2004," Dec Average"," Japan"," JPN"
"529",-0.3709,2005," Jan Average"," Japan"," JPN"
"530",-0.6456,2005," Feb Average"," Japan"," JPN"
"531",2.8682,2005," Mar Average"," Japan"," JPN"
"532",9.64856,2005," Apr Average"," Japan"," JPN"
"533",13.1496,2005," May Average"," Japan"," JPN"
"534",19.2473,2005," Jun Average"," Japan"," JPN"
"535",21.6811,2005," Jul Average"," Japan"," JPN"
"536",23.9836,2005," Aug Average"," Japan"," JPN"
"537",20.5912,2005," Sep Average"," Japan"," JPN"
"538",14.7632,2005," Oct Average"," Japan"," JPN"
"539",7.9018,2005," Nov Average"," Japan"," JPN"
"540",-0.1385,2005," Dec Average"," Japan"," JPN"
"541",-0.9681,2006," Jan Average"," Japan"," JPN"
"542",0.55642,2006," Feb Average"," Japan"," JPN"
"543",3.41414,2006," Mar Average"," Japan"," JPN"
"544",8.03689,2006," Apr Average"," Japan"," JPN"
"545",14.29,2006," May Average"," Japan"," JPN"
"546",18.0339,2006," Jun Average"," Japan"," JPN"
"547",21.6778,2006," Jul Average"," Japan"," JPN"
"548",24.4358,2006," Aug Average"," Japan"," JPN"
"549",19.5103,2006," Sep Average"," Japan"," JPN"
"550",14.5122,2006," Oct Average"," Japan"," JPN"
"551",8.77087,2006," Nov Average"," Japan"," JPN"
"552",2.88922,2006," Dec Average"," Japan"," JPN"
"553",1.04093,2007," Jan Average"," Japan"," JPN"
"554",2.14488,2007," Feb Average"," Japan"," JPN"
"555",3.99205,2007," Mar Average"," Japan"," JPN"
"556",8.63427,2007," Apr Average"," Japan"," JPN"
"557",14.2988,2007," May Average"," Japan"," JPN"
"558",18.9609,2007," Jun Average"," Japan"," JPN"
"559",20.8501,2007," Jul Average"," Japan"," JPN"
"560",24.3812,2007," Aug Average"," Japan"," JPN"
"561",21.1662,2007," Sep Average"," Japan"," JPN"
"562",14.3217,2007," Oct Average"," Japan"," JPN"
"563",7.59571,2007," Nov Average"," Japan"," JPN"
"564",2.94885,2007," Dec Average"," Japan"," JPN"
"565",-0.4864,2008," Jan Average"," Japan"," JPN"
"566",-0.8061,2008," Feb Average"," Japan"," JPN"
"567",4.87872,2008," Mar Average"," Japan"," JPN"
"568",9.91342,2008," Apr Average"," Japan"," JPN"
"569",14.1781,2008," May Average"," Japan"," JPN"
"570",17.5972,2008," Jun Average"," Japan"," JPN"
"571",23.0074,2008," Jul Average"," Japan"," JPN"
"572",23.0045,2008," Aug Average"," Japan"," JPN"
"573",20.1025,2008," Sep Average"," Japan"," JPN"
"574",14.5797,2008," Oct Average"," Japan"," JPN"
"575",7.59391,2008," Nov Average"," Japan"," JPN"
"576",3.41918,2008," Dec Average"," Japan"," JPN"
"577",0.60664,2009," Jan Average"," Japan"," JPN"
"578",1.59325,2009," Feb Average"," Japan"," JPN"
"579",4.20494,2009," Mar Average"," Japan"," JPN"
"580",9.77803,2009," Apr Average"," Japan"," JPN"
"581",15.0742,2009," May Average"," Japan"," JPN"
"582",18.4809,2009," Jun Average"," Japan"," JPN"
"583",21.4587,2009," Jul Average"," Japan"," JPN"
"584",22.5689,2009," Aug Average"," Japan"," JPN"
"585",19.2147,2009," Sep Average"," Japan"," JPN"
"586",13.9627,2009," Oct Average"," Japan"," JPN"
"587",8.08213,2009," Nov Average"," Japan"," JPN"
"588",2.56359,2009," Dec Average"," Japan"," JPN"
"589",0.24456,2010," Jan Average"," Japan"," JPN"
"590",0.8797,2010," Feb Average"," Japan"," JPN"
"591",3.45589,2010," Mar Average"," Japan"," JPN"
"592",7.94559,2010," Apr Average"," Japan"," JPN"
"593",13.6721,2010," May Average"," Japan"," JPN"
"594",19.1915,2010," Jun Average"," Japan"," JPN"
"595",23.2397,2010," Jul Average"," Japan"," JPN"
"596",25.5125,2010," Aug Average"," Japan"," JPN"
"597",21.138,2010," Sep Average"," Japan"," JPN"
"598",14.5325,2010," Oct Average"," Japan"," JPN"
"599",7.99072,2010," Nov Average"," Japan"," JPN"
"600",3.31569,2010," Dec Average"," Japan"," JPN"
"601",-1.9079,2011," Jan Average"," Japan"," JPN"
"602",1.23744,2011," Feb Average"," Japan"," JPN"
"603",2.37435,2011," Mar Average"," Japan"," JPN"
"604",8.80251,2011," Apr Average"," Japan"," JPN"
"605",13.737,2011," May Average"," Japan"," JPN"
"606",18.8047,2011," Jun Average"," Japan"," JPN"
"607",23.1448,2011," Jul Average"," Japan"," JPN"
"608",23.9263,2011," Aug Average"," Japan"," JPN"
"609",20.6342,2011," Sep Average"," Japan"," JPN"
"610",14.2003,2011," Oct Average"," Japan"," JPN"
"611",9.33188,2011," Nov Average"," Japan"," JPN"
"612",1.54135,2011," Dec Average"," Japan"," JPN"
"613",-1.1839,2012," Jan Average"," Japan"," JPN"
"614",-1.2756,2012," Feb Average"," Japan"," JPN"
"615",3.17752,2012," Mar Average"," Japan"," JPN"
"616",9.33294,2012," Apr Average"," Japan"," JPN"
"617",14.4053,2012," May Average"," Japan"," JPN"
"618",17.824,2012," Jun Average"," Japan"," JPN"
"619",22.6171,2012," Jul Average"," Japan"," JPN"
"620",24.5532,2012," Aug Average"," Japan"," JPN"
"621",21.2562,2012," Sep Average"," Japan"," JPN"
"622",14.4772,2012," Oct Average"," Japan"," JPN"
"623",7.32157,2012," Nov Average"," Japan"," JPN"
"624",0.92411,2012," Dec Average"," Japan"," JPN"
"625",-1.3113,2013," Jan Average"," Japan"," JPN"
"626",-0.3924,2013," Feb Average"," Japan"," JPN"
"627",4.59188,2013," Mar Average"," Japan"," JPN"
"628",8.84362,2013," Apr Average"," Japan"," JPN"
"629",13.9174,2013," May Average"," Japan"," JPN"
"630",18.8282,2013," Jun Average"," Japan"," JPN"
"631",23.3227,2013," Jul Average"," Japan"," JPN"
"632",24.6156,2013," Aug Average"," Japan"," JPN"
"633",20.318,2013," Sep Average"," Japan"," JPN"
"634",15.1014,2013," Oct Average"," Japan"," JPN"
"635",7.67238,2013," Nov Average"," Japan"," JPN"
"636",2.39243,2013," Dec Average"," Japan"," JPN"
"637",-0.3788,2014," Jan Average"," Japan"," JPN"
"638",0.02171,2014," Feb Average"," Japan"," JPN"
"639",3.90403,2014," Mar Average"," Japan"," JPN"
"640",9.28828,2014," Apr Average"," Japan"," JPN"
"641",14.758,2014," May Average"," Japan"," JPN"
"642",19.0628,2014," Jun Average"," Japan"," JPN"
"643",22.7444,2014," Jul Average"," Japan"," JPN"
"644",23.1145,2014," Aug Average"," Japan"," JPN"
"645",19.1528,2014," Sep Average"," Japan"," JPN"
"646",13.8517,2014," Oct Average"," Japan"," JPN"
"647",8.6637,2014," Nov Average"," Japan"," JPN"
"648",1.07326,2014," Dec Average"," Japan"," JPN"
"649",0.40968,2015," Jan Average"," Japan"," JPN"
"650",0.98344,2015," Feb Average"," Japan"," JPN"
"651",4.85658,2015," Mar Average"," Japan"," JPN"
"652",10.3213,2015," Apr Average"," Japan"," JPN"
"653",15.8215,2015," May Average"," Japan"," JPN"
"654",18.0371,2015," Jun Average"," Japan"," JPN"
"655",22.3634,2015," Jul Average"," Japan"," JPN"
"656",23.2068,2015," Aug Average"," Japan"," JPN"
"657",18.9749,2015," Sep Average"," Japan"," JPN"
"658",13.4562,2015," Oct Average"," Japan"," JPN"
"659",9.23891,2015," Nov Average"," Japan"," JPN"
"660",3.9868,2015," Dec Average"," Japan"," JPN"
"661",0.10616,2016," Jan Average"," Japan"," JPN"
"662",0.89734,2016," Feb Average"," Japan"," JPN"
"663",4.76221,2016," Mar Average"," Japan"," JPN"
"664",10.4544,2016," Apr Average"," Japan"," JPN"
"665",15.879,2016," May Average"," Japan"," JPN"
"666",18.4646,2016," Jun Average"," Japan"," JPN"
"667",22.4384,2016," Jul Average"," Japan"," JPN"
"668",24.4963,2016," Aug Average"," Japan"," JPN"
"669",20.5954,2016," Sep Average"," Japan"," JPN"
"670",14.2517,2016," Oct Average"," Japan"," JPN"
"671",6.96637,2016," Nov Average"," Japan"," JPN"
"672",3.19046,2016," Dec Average"," Japan"," JPN"
